hhid|Regular_Carbonated|Juice|Baking_Supplies|Spices|Bottled_Water|Bath_Tissue|Baking
100553413|1|1|1|1|1|1|1
100553417|1|1|1|1|1|1|1
100553419|1|1|1|1|1|1|1
100553422|1|1|0|0|0|1|0
100553424|0|0|1|1|0|0|1
100553432|0|1|1|1|1|0|1
100553433|1|1|0|1|1|1|0
100553437|1|1|1|1|1|1|1
100553442|1|0|1|0|1|1|1
100553443|1|0|1|1|1|1|1
100553445|1|1|1|1|1|1|1
100553446|1|1|1|1|1|1|0
100553447|0|0|0|1|0|0|0
100553451|1|1|0|0|1|0|0
100553452|1|1|1|1|1|1|1
100553460|1|1|1|1|1|1|1
100553465|1|1|1|1|1|1|1
100553466|1|0|0|0|0|0|0
100553469|1|1|0|1|1|0|0
10055347|0|0|1|1|0|0|1
100553470|0|0|0|1|0|0|0
100553474|1|1|1|0|1|0|1
100553478|1|1|0|1|1|1|0
100553480|0|1|1|1|1|0|1
100553483|1|1|1|1|1|1|1
100553489|1|1|1|1|1|1|1
100553493|1|0|0|0|0|0|0
100553494|1|1|1|1|1|1|1
100553498|0|1|1|0|0|0|1
100553506|1|0|0|0|0|0|0
100553514|1|1|1|1|1|1|1
100553515|1|0|1|0|1|0|1
100553517|1|0|0|0|0|0|0
100553527|0|1|0|1|0|1|0
100553528|1|1|1|1|1|1|1
100553529|1|1|1|1|1|1|1
100553530|0|0|0|0|0|1|0
100553534|1|1|1|1|1|1|1
100553537|0|0|1|0|0|1|1
100553541|0|0|0|0|0|1|0
100553542|0|0|1|0|0|0|1
100553544|0|0|1|0|0|1|1
100553545|1|1|1|1|1|1|1
100553546|0|0|0|1|0|0|0
100553551|0|0|1|1|0|0|1
100553552|1|0|1|1|0|1|1
100553561|1|1|0|1|1|1|0
100553563|0|0|0|1|0|0|0
100553564|1|1|0|1|1|0|0
100553565|0|1|1|1|0|1|1
100553569|0|0|0|1|0|0|0
100553570|1|1|0|0|1|0|0
100553573|1|1|1|1|1|1|1
100553575|1|1|1|1|1|1|1
100553589|1|1|0|1|1|1|0
100553596|1|0|1|0|0|1|1
100553597|0|0|0|0|1|0|0
1005536|0|0|1|0|0|0|1
100553600|0|0|1|0|0|0|1
100553603|1|1|1|1|1|1|1
100553610|1|1|1|0|0|1|1
100553613|1|1|1|1|1|1|1
100553620|1|0|1|1|1|1|0
100553623|1|1|1|1|1|1|1
100553624|1|1|1|1|1|1|1
100553627|0|0|0|0|0|1|0
100553628|1|0|1|1|1|1|1
100553633|1|1|1|1|1|1|1
100553635|1|1|0|0|0|1|0
100553639|0|0|1|1|0|0|0
100553640|1|1|1|1|1|0|1
100553643|1|1|0|0|0|0|0
100553650|1|1|0|1|1|1|0
100553651|0|0|1|0|0|1|1
100553652|1|1|1|1|1|1|0
100553653|1|1|1|1|1|0|1
100553656|1|0|0|0|0|0|0
100553662|1|1|1|1|1|1|1
100553665|0|0|1|0|0|1|0
100553666|1|1|0|1|1|0|0
100553672|1|1|1|1|1|1|1
100553680|1|0|1|0|1|0|1
100553682|0|0|0|1|0|0|0
100553686|1|1|1|1|1|1|1
100553687|0|0|1|0|0|0|1
100553693|1|1|1|1|1|1|1
100553697|1|1|1|1|0|0|0
100553706|0|0|1|1|1|1|1
100553709|1|1|1|1|1|1|1
100553710|1|0|1|0|1|0|0
100553712|1|1|1|1|1|1|1
100553719|0|0|0|0|0|1|0
100553720|1|1|1|1|1|1|1
100553726|1|1|1|1|1|1|1
100553727|1|0|0|1|0|0|0
100553732|1|1|1|1|1|1|0
100553734|1|1|1|1|1|1|1
100553736|0|1|1|1|0|0|1
100553746|1|1|0|0|1|0|0
100553749|0|0|1|0|0|0|0
100553756|1|1|1|1|1|1|1
100553757|1|1|1|1|1|1|1
100553772|1|1|1|1|1|1|1
100553778|1|1|0|1|1|1|0
100553780|1|1|1|1|1|1|1
100553782|1|1|0|1|1|1|0
100553790|1|1|0|1|1|0|0
100553793|0|1|0|0|0|0|0
100553798|1|1|1|1|1|1|1
1005538|1|1|1|1|0|1|1
100553804|1|0|1|1|1|1|1
100553808|1|0|0|0|0|0|0
100553812|0|0|0|1|1|0|0
100553817|1|0|0|0|0|0|0
100553820|1|1|1|1|1|1|1
100553822|1|0|0|1|0|0|0
100553824|0|0|1|0|0|0|1
100553826|1|1|1|1|1|1|1
100553830|0|1|1|1|1|0|1
100553833|1|1|1|1|1|1|1
100553834|1|1|1|0|1|1|1
100553840|1|1|1|1|1|1|1
100553845|1|1|1|1|1|1|1
100553847|1|1|1|1|1|1|1
100553849|0|1|1|1|0|0|1
100553851|1|1|1|1|1|1|1
100553863|1|0|0|0|0|1|0
100553867|0|0|1|1|0|1|1
100553871|1|1|1|0|0|1|1
100553874|0|1|1|1|1|0|1
100553876|1|1|1|1|1|1|1
100553881|1|1|1|1|1|1|1
100553882|1|1|1|0|1|1|1
100553885|1|1|0|1|1|1|0
100553888|1|0|0|0|0|0|0
10055389|0|0|1|1|0|0|1
100553890|1|1|1|1|1|1|1
100553892|1|0|1|0|0|1|1
100553893|1|1|0|1|1|1|0
100553899|0|0|1|0|1|1|1
1005539|0|0|1|1|0|0|1
100553902|1|0|0|0|0|0|0
100553907|1|0|0|0|0|0|0
100553912|1|1|1|1|1|1|1
100553915|1|1|1|1|1|1|1
100553917|1|1|1|0|1|1|0
100553920|1|1|1|1|1|1|1
100553924|0|0|1|0|0|0|1
100553925|1|0|0|0|0|1|0
100553927|1|0|0|1|1|0|0
100553929|1|1|0|1|1|1|0
100553930|0|0|0|1|0|0|0
100553932|0|0|1|0|0|0|0
100553935|1|1|0|0|0|1|0
100553938|1|1|0|0|0|0|0
100553939|0|0|1|0|1|0|0
100553943|1|1|1|1|1|1|1
100553945|0|0|1|0|0|1|1
100553953|1|1|1|1|1|1|1
100553958|0|0|1|0|0|1|1
100553959|0|1|1|1|1|0|1
100553963|0|1|0|0|0|0|0
100553969|0|0|0|1|0|0|0
100553974|1|1|0|0|1|0|0
100553979|1|1|1|1|1|1|1
100553985|1|1|1|1|1|1|1
100553988|1|1|1|1|1|1|1
100553989|0|0|1|0|0|0|1
100553995|1|1|0|0|0|1|0
100553999|1|1|1|0|0|1|0
100554|1|1|1|1|1|1|1
100554003|1|1|1|1|1|1|1
100554005|1|1|1|1|1|1|1
100554006|1|1|1|0|1|1|0
100554010|1|1|1|1|1|1|1
100554011|1|1|1|1|1|1|1
100554012|1|1|1|1|1|1|1
100554024|1|1|1|0|0|1|1
100554031|0|0|1|0|0|0|1
100554038|0|1|1|0|0|0|1
100554039|0|0|1|0|0|1|1
100554041|1|1|1|1|1|1|1
100554047|1|1|1|0|1|1|1
100554052|0|0|0|0|0|1|0
100554059|1|1|1|1|1|1|1
100554061|1|0|0|0|1|1|0
100554066|1|0|0|0|0|0|0
100554072|1|1|1|1|1|1|1
100554076|1|1|1|1|1|1|1
100554079|1|1|1|1|1|1|1
100554081|1|1|1|1|1|1|1
100554084|1|1|1|1|1|1|1
100554090|1|1|1|1|1|1|1
100554095|0|0|1|0|0|1|1
100554098|1|1|1|1|1|1|1
1005541|0|1|1|0|0|1|1
100554102|0|0|1|1|0|0|1
100554104|1|1|1|1|1|1|1
100554116|1|1|0|1|1|0|0
100554123|1|1|1|1|1|1|1
100554124|1|1|0|1|1|1|0
100554125|1|1|0|0|0|1|0
100554131|1|0|0|0|0|0|0
100554133|0|0|1|1|0|0|1
100554139|1|1|1|1|1|1|1
100554140|1|0|0|0|0|0|0
100554145|1|1|1|1|1|1|1
100554146|1|1|1|1|1|1|1
100554164|1|1|1|1|1|1|1
100554167|1|0|0|0|1|0|0
100554173|1|1|0|1|1|1|0
100554178|0|1|1|1|0|1|1
100554181|1|1|1|1|1|1|1
100554184|1|1|1|1|1|1|1
100554195|1|1|1|1|1|1|1
100554197|0|0|1|0|0|0|1
100554212|1|1|1|1|1|1|1
100554217|1|1|0|0|0|1|0
100554224|1|1|1|1|1|1|1
100554227|1|0|1|0|0|1|1
100554229|1|1|1|1|1|1|1
100554231|1|1|0|0|0|0|0
100554234|1|1|1|1|1|1|1
100554245|1|1|0|1|1|1|0
100554247|1|1|1|1|1|1|1
100554248|1|1|1|1|1|1|1
100554249|1|1|1|1|1|1|1
100554251|1|0|1|0|0|1|1
100554252|0|0|1|0|0|1|1
100554253|1|1|0|0|0|1|0
100554256|1|1|1|1|1|1|1
100554259|1|1|1|1|1|0|1
100554266|1|1|1|1|1|1|1
100554271|0|0|1|0|0|1|1
100554273|0|1|1|1|0|0|1
100554283|1|1|1|0|1|1|1
100554286|1|1|1|1|1|1|1
100554299|0|0|1|0|0|1|0
100554300|1|0|0|1|0|1|0
100554301|1|1|1|0|0|1|1
100554305|1|0|0|0|1|1|0
100554309|0|0|1|0|0|1|0
100554313|0|0|0|0|0|1|0
100554315|1|1|1|1|1|1|1
100554316|1|1|1|1|1|1|1
100554319|1|0|0|0|1|0|0
100554320|1|1|1|1|1|1|1
100554324|1|1|0|1|1|1|0
100554330|1|1|0|1|1|0|0
100554331|0|0|1|0|0|0|1
100554339|0|0|0|0|0|1|0
100554344|1|1|1|1|1|1|1
100554348|1|1|1|1|1|1|1
100554350|1|1|1|1|1|1|0
100554355|1|1|1|1|1|1|1
100554358|1|0|1|1|1|0|1
100554359|1|1|0|0|0|0|0
100554366|1|1|1|1|1|1|1
100554374|0|0|1|1|0|0|1
100554381|1|1|1|0|1|0|1
100554383|1|0|0|0|0|0|0
100554385|0|0|1|0|0|0|1
100554393|1|1|1|1|0|1|0
100554397|1|1|1|1|1|1|1
100554398|1|0|0|0|0|1|0
1005544|1|1|1|1|1|1|1
100554401|1|1|1|1|1|1|1
100554402|0|0|1|0|0|0|1
100554404|1|1|1|1|1|1|1
100554406|1|1|1|1|1|1|1
100554415|1|1|0|0|0|0|0
100554416|1|1|0|1|1|1|0
100554417|0|0|1|0|0|1|1
100554418|1|1|1|1|1|1|1
100554424|1|1|1|0|1|1|1
100554425|1|1|1|1|1|1|1
100554426|1|1|0|1|1|1|0
100554427|0|0|1|0|0|1|1
100554428|1|1|0|1|1|1|0
100554430|1|1|0|1|1|1|0
100554434|1|0|0|0|0|1|0
100554438|0|0|1|1|0|0|1
100554440|1|1|1|1|1|1|1
100554441|1|1|1|1|1|1|1
100554443|1|1|1|1|1|1|1
100554444|1|1|1|1|1|0|1
100554446|1|1|0|0|0|0|0
100554449|1|1|1|1|1|1|1
100554460|1|0|1|0|0|1|1
100554464|1|0|0|0|0|0|0
100554468|1|1|0|1|1|0|0
100554475|1|1|0|1|1|0|0
100554488|1|1|1|1|1|1|1
100554489|0|0|1|1|0|0|0
100554493|0|1|1|1|0|0|1
100554498|0|0|1|0|0|0|1
100554500|1|1|1|1|1|1|1
100554503|1|1|1|1|0|1|1
100554508|1|1|1|0|1|1|1
100554509|0|0|1|1|0|0|1
100554515|1|1|1|1|1|1|1
100554516|0|0|1|1|0|0|0
100554527|1|1|1|1|1|1|0
100554528|1|1|1|1|1|0|1
100554533|1|1|0|0|0|0|0
100554534|0|1|1|1|0|1|1
100554538|1|1|0|0|1|1|0
100554540|0|1|1|1|0|1|1
100554541|1|0|0|0|0|0|0
100554543|1|1|1|1|1|1|1
100554544|1|1|1|1|1|1|1
100554547|1|1|1|0|0|1|1
100554549|1|1|1|0|1|1|1
100554557|1|1|1|1|1|1|1
100554568|0|0|0|1|0|0|0
100554574|0|0|1|0|0|0|1
100554580|1|1|0|0|0|1|0
100554582|1|1|1|1|1|1|1
100554584|1|1|1|1|1|1|1
100554591|1|1|1|1|1|1|1
100554594|1|1|0|1|1|1|0
1005546|0|0|0|0|0|1|0
100554602|1|1|1|1|1|1|1
100554603|0|0|0|0|0|1|0
100554604|1|1|1|1|1|1|1
100554608|1|0|0|0|0|0|0
100554612|0|0|1|0|0|0|1
100554625|1|1|1|1|1|1|1
100554631|1|1|1|1|1|1|1
100554633|1|1|1|1|1|1|0
100554635|1|1|1|0|0|1|1
100554638|1|1|1|1|1|1|1
100554640|1|1|0|1|1|1|0
100554641|1|0|1|1|0|1|1
100554647|1|1|0|0|0|0|0
100554649|1|1|1|1|1|1|1
100554650|0|1|1|1|1|0|1
100554651|1|1|1|1|1|1|1
100554655|1|1|1|1|1|1|1
100554659|1|1|1|1|1|1|1
100554661|1|1|1|0|0|1|1
100554662|1|0|0|0|1|1|0
100554664|1|1|1|1|1|1|1
100554666|1|0|0|0|0|0|0
100554668|1|1|1|1|1|0|1
100554671|1|1|1|1|1|1|1
100554679|1|1|1|1|1|1|1
100554682|1|0|1|0|0|1|1
100554690|1|1|1|1|0|1|1
100554692|1|1|0|0|1|0|0
100554694|1|1|0|0|1|1|0
100554695|1|1|0|1|1|0|0
100554699|1|1|1|1|1|1|1
100554701|1|1|1|1|1|1|1
100554704|1|0|0|0|0|0|0
100554706|0|0|1|0|0|1|1
100554710|0|0|1|0|1|0|0
100554717|0|1|1|1|1|1|1
100554724|1|1|0|1|1|1|0
100554725|0|1|1|1|0|0|1
100554726|1|1|1|1|1|1|1
100554729|0|0|1|1|0|0|0
100554730|1|1|1|1|1|1|1
100554731|1|1|1|1|1|1|1
100554732|1|1|1|1|1|1|1
100554743|1|0|0|0|1|1|0
100554747|0|0|1|0|0|0|1
100554749|1|1|1|1|1|1|1
100554750|1|1|0|0|1|1|0
100554752|0|0|1|1|0|1|1
100554755|1|1|1|1|1|1|1
100554756|1|1|1|0|1|1|0
10055476|1|1|1|1|1|1|1
100554763|1|1|1|1|1|1|1
100554764|1|1|1|1|1|1|1
100554768|1|1|1|1|1|1|1
100554771|1|1|0|0|0|0|0
100554779|1|1|1|1|1|1|1
100554780|1|1|1|1|1|1|1
100554781|1|1|0|1|1|1|0
100554783|0|0|1|0|0|0|0
100554785|1|1|1|0|1|1|1
100554791|0|1|1|1|1|0|0
100554797|1|1|1|1|1|1|1
100554803|1|1|1|1|0|1|1
100554807|1|1|1|1|1|1|1
100554808|1|0|0|0|0|0|0
100554818|1|0|1|1|1|1|1
100554819|1|0|1|1|0|0|1
100554820|1|1|1|1|1|1|1
100554824|1|0|0|0|0|0|0
100554825|1|0|0|0|0|0|0
100554827|1|1|1|1|1|1|1
100554828|1|1|0|0|0|1|0
100554829|1|1|1|1|1|1|1
100554830|1|1|0|0|0|0|0
100554832|1|1|1|1|1|1|1
100554834|1|1|1|1|0|1|1
100554842|0|0|0|0|0|1|0
100554851|1|1|1|1|1|1|1
100554853|0|0|0|0|0|1|0
100554855|1|1|1|1|1|1|1
100554856|1|1|1|1|1|1|1
100554860|1|1|1|1|1|1|1
100554869|1|1|1|1|1|1|1
100554874|0|0|1|1|1|0|0
100554883|1|0|1|0|0|1|1
100554884|1|1|1|1|1|0|1
100554888|0|0|0|0|0|1|0
100554889|1|0|0|0|0|1|0
100554890|1|0|1|0|0|1|0
100554894|1|1|1|1|1|1|1
100554899|0|0|1|0|0|0|1
100554904|0|0|1|0|0|0|1
100554905|1|1|1|1|1|1|1
100554908|1|1|0|0|1|1|0
100554911|0|0|0|0|0|1|0
100554913|1|1|0|1|1|0|0
100554914|0|0|0|1|0|1|0
100554918|1|0|1|1|0|1|0
100554919|1|0|0|0|0|0|0
100554920|1|1|1|1|1|1|1
100554921|1|1|1|1|1|1|1
100554928|1|1|1|1|1|1|1
100554932|1|1|1|1|1|1|1
100554933|1|1|1|1|1|1|1
100554934|1|1|1|1|1|1|1
100554935|0|0|1|0|0|1|0
100554938|1|0|0|0|0|1|0
100554942|1|0|0|0|0|0|0
100554943|0|0|1|0|1|0|1
100554949|1|1|1|1|1|1|1
100554950|1|1|1|1|1|1|1
100554953|0|0|1|0|1|0|1
100554955|0|0|1|0|0|0|1
100554957|1|1|1|1|1|1|1
100554984|1|1|1|1|1|1|1
100554988|1|0|1|0|1|1|1
100554989|1|1|1|1|0|1|1
100554991|1|1|1|1|1|1|1
100554997|1|1|1|1|1|1|1
100554998|1|1|1|1|1|1|1
100554999|0|0|0|0|1|0|0
1005550|0|0|1|0|0|1|0
100555000|0|0|0|1|0|0|0
100555003|1|1|1|1|1|1|0
100555006|0|0|0|1|1|0|0
100555013|1|1|1|1|1|1|1
100555018|1|1|1|1|1|0|1
100555023|1|1|1|1|1|1|1
100555031|0|0|0|0|0|1|0
100555032|1|1|1|1|1|1|1
100555036|0|1|1|1|1|0|1
100555040|1|1|0|0|0|1|0
100555043|1|1|0|1|1|0|0
100555048|1|0|1|0|0|0|1
100555050|1|1|0|1|1|1|0
100555051|0|0|0|0|0|1|0
100555056|1|1|1|1|1|1|1
100555063|1|1|1|1|1|1|1
100555065|0|0|1|0|0|0|0
100555071|1|1|1|1|1|1|1
100555073|1|1|1|1|1|1|1
100555081|1|1|1|0|0|1|1
100555085|0|0|1|0|0|0|1
100555087|1|1|1|1|1|1|1
100555089|0|1|1|1|1|1|1
100555090|1|0|1|0|0|1|0
100555091|1|1|1|1|1|1|1
100555094|0|0|1|0|0|0|1
100555098|1|1|1|1|1|0|1
100555099|1|1|1|1|1|1|1
1005551|0|0|0|0|0|1|0
100555106|0|0|1|0|0|1|1
100555111|1|1|1|1|1|1|1
100555117|1|1|1|1|1|1|1
100555122|0|0|0|0|0|1|0
100555129|0|0|1|0|0|1|1
100555135|1|1|1|0|1|1|1
100555138|0|1|1|0|0|1|1
100555140|1|1|0|0|0|0|0
100555147|1|0|1|0|1|1|1
100555150|1|1|0|0|0|0|0
100555157|1|1|1|1|1|1|1
100555161|1|0|0|0|0|1|0
100555162|1|1|1|1|1|1|1
100555168|1|1|1|1|1|1|1
100555176|0|0|0|0|0|1|0
100555177|1|0|0|0|0|0|0
100555181|1|1|1|1|1|1|1
100555188|1|1|1|1|1|0|1
100555193|1|1|1|0|1|1|1
100555195|0|1|1|1|1|0|1
100555196|0|0|0|0|0|1|0
100555197|1|0|1|0|0|1|1
1005552|1|1|1|1|1|1|1
100555202|0|0|1|1|0|0|1
100555204|1|1|1|1|1|1|1
100555206|1|0|0|0|0|0|0
100555207|0|0|1|0|0|0|1
100555208|1|1|1|1|1|1|1
100555216|1|1|1|1|0|1|1
100555220|1|1|1|1|1|1|1
100555221|1|1|0|1|1|0|0
100555224|0|1|1|1|1|0|1
100555226|1|0|0|0|0|0|0
100555232|0|1|1|0|0|1|1
100555233|0|1|1|0|1|0|1
100555240|1|1|0|1|1|1|0
100555246|1|1|0|1|0|1|0
100555247|0|0|1|0|0|1|0
100555249|1|1|1|1|1|1|1
100555255|1|1|1|1|1|1|1
100555256|0|0|1|0|0|0|1
100555257|1|1|1|0|0|1|1
100555258|1|1|1|1|1|1|1
100555260|1|0|1|1|1|1|1
100555262|1|1|1|1|1|1|1
100555266|1|1|1|1|1|1|1
100555277|1|1|0|0|0|0|0
100555281|1|1|1|1|1|1|1
100555282|0|0|1|1|1|1|1
100555288|0|0|0|0|0|1|0
100555290|1|1|0|0|1|1|0
100555291|1|0|1|1|1|0|1
100555292|1|1|1|1|1|1|1
100555299|1|1|1|1|1|1|1
1005553|1|1|1|1|1|0|1
100555308|1|1|1|1|1|1|1
100555312|1|0|0|0|0|1|0
100555318|0|0|1|0|0|0|1
100555320|1|1|1|0|1|1|1
100555322|1|1|1|1|1|1|1
100555323|1|1|0|1|1|0|0
100555325|0|0|1|1|1|0|0
100555326|1|1|1|1|1|1|1
100555328|1|1|0|1|1|1|0
100555329|1|0|1|0|0|1|1
100555331|1|1|0|0|1|1|0
100555336|1|0|0|0|0|1|0
100555338|1|1|1|1|1|1|1
100555339|1|1|1|1|1|1|1
100555344|1|1|1|1|1|0|1
100555346|1|1|1|0|1|1|1
100555348|1|1|1|1|1|1|1
100555355|1|1|1|0|1|1|1
100555356|1|1|0|0|0|0|0
100555357|1|1|1|0|1|1|0
100555360|0|0|0|0|0|1|0
100555367|1|1|0|0|0|0|0
100555369|1|1|1|1|1|1|1
100555377|0|0|1|0|0|1|1
100555380|0|0|0|0|0|1|0
100555381|1|1|1|1|1|1|1
100555382|0|0|1|0|0|1|1
100555389|0|0|1|0|0|0|0
100555398|1|1|1|1|1|1|1
1005554|0|0|1|0|0|0|0
100555404|1|1|1|1|1|1|1
100555405|0|0|0|0|0|1|0
100555414|0|0|1|1|1|0|1
100555416|1|1|1|1|1|1|1
100555418|1|0|0|0|0|1|0
100555419|1|1|1|1|0|1|1
100555420|1|1|1|1|1|1|1
100555421|1|1|1|1|1|1|1
100555422|0|1|1|0|0|0|1
100555426|1|1|1|1|1|0|1
100555428|0|0|1|0|0|0|1
100555435|1|1|1|1|1|0|1
100555438|1|1|1|1|1|0|1
100555441|0|1|1|1|1|0|1
100555443|1|1|1|1|1|1|1
100555446|1|0|0|0|0|0|0
100555448|1|1|1|1|1|1|1
100555449|1|0|0|0|0|1|0
100555453|1|1|1|0|1|0|1
100555454|0|0|1|1|0|0|1
100555460|1|1|1|1|1|1|1
100555463|0|1|1|1|1|0|1
100555465|1|0|1|1|0|1|1
100555470|1|1|1|1|1|1|1
100555472|1|1|1|0|0|1|1
100555475|0|1|0|0|0|0|0
100555478|1|0|0|0|0|1|0
100555480|0|1|1|0|0|0|1
100555483|1|1|1|1|1|1|1
100555484|1|1|1|0|1|0|0
100555493|1|1|1|0|1|1|1
100555494|1|1|1|1|1|1|1
100555495|0|0|0|0|1|0|0
100555496|1|1|0|1|1|1|0
100555499|1|1|1|1|1|1|1
1005555|1|1|1|1|1|0|1
100555502|1|1|1|1|1|1|1
100555505|1|1|1|1|1|1|1
100555508|1|1|1|1|0|0|1
100555509|1|0|1|0|0|1|0
100555514|1|1|1|1|1|1|1
100555520|1|1|1|1|1|1|1
100555525|0|0|1|1|0|1|1
100555529|1|1|0|0|0|0|0
100555535|1|1|1|1|1|0|1
100555538|1|1|1|1|1|1|1
100555539|1|1|0|1|1|0|0
100555545|1|1|1|1|1|1|1
100555546|1|1|1|1|1|1|1
100555549|1|1|1|1|1|1|1
100555554|1|1|1|1|1|1|0
100555556|1|1|0|1|1|0|0
100555558|0|1|1|0|1|0|1
100555559|1|1|1|1|1|1|1
100555563|1|1|1|1|1|1|1
100555567|1|1|1|1|1|1|1
100555570|1|1|0|1|1|1|0
100555571|1|1|0|1|1|1|0
100555573|1|0|0|0|1|1|0
100555577|1|1|1|0|1|1|1
100555578|1|1|1|1|1|1|1
100555579|1|1|0|0|0|0|0
100555580|1|1|1|1|1|1|1
100555581|0|0|0|0|0|1|0
100555582|1|1|0|1|1|0|0
100555587|0|0|0|1|1|0|0
100555590|0|0|1|0|0|0|1
1005556|0|0|1|0|0|0|0
100555606|0|0|1|0|0|1|1
100555610|0|0|0|0|0|1|0
100555614|1|1|1|1|1|1|1
100555616|1|1|1|1|1|1|1
100555623|1|1|1|1|1|1|1
100555626|1|0|0|0|0|0|0
100555632|0|0|0|0|0|1|0
100555633|1|1|1|1|1|1|1
100555636|1|1|1|1|1|1|1
100555637|0|0|1|0|0|0|0
100555641|1|1|1|1|1|1|1
100555648|1|0|1|1|0|1|1
100555649|1|1|1|1|1|1|0
100555655|1|0|0|0|0|0|0
100555657|0|0|1|1|1|0|1
100555662|1|0|0|0|1|0|0
100555674|0|0|1|0|0|0|0
100555685|1|0|0|0|0|0|0
100555688|1|1|0|0|1|1|0
100555689|0|0|1|0|0|1|1
100555690|1|1|1|1|1|1|1
100555699|1|1|1|1|1|1|1
100555701|0|1|0|0|0|0|0
100555706|1|1|1|0|0|1|1
100555709|0|0|1|0|0|0|0
100555716|0|0|1|0|0|0|0
100555717|1|1|0|1|0|1|0
100555721|1|1|1|1|1|1|1
100555724|1|1|0|1|1|1|0
100555727|1|1|1|1|1|1|1
100555735|1|0|1|1|1|1|1
100555736|1|1|0|1|1|1|0
100555740|1|1|1|1|1|1|1
100555741|1|1|1|1|1|1|1
100555742|1|1|1|1|1|1|1
100555754|1|0|0|0|0|1|0
100555755|0|0|1|0|0|1|1
100555757|0|0|1|0|0|1|1
100555758|1|1|0|0|1|0|0
100555759|1|1|0|0|1|1|0
100555766|0|0|1|0|0|1|1
100555768|1|1|1|1|1|1|1
100555781|1|1|0|0|0|1|0
100555784|1|1|1|1|0|1|1
100555792|0|0|1|0|0|1|1
100555797|1|1|1|1|1|1|1
100555805|1|0|0|0|0|1|0
100555816|1|0|0|0|0|0|0
100555820|1|1|1|1|1|1|1
100555823|1|1|1|1|1|1|0
100555826|1|1|0|1|0|0|0
100555830|1|0|0|1|1|1|0
100555835|1|1|1|1|1|1|1
100555844|1|1|0|0|1|1|0
100555845|0|0|1|0|0|0|1
100555847|1|1|0|0|0|0|0
100555849|1|1|1|1|1|1|1
100555850|1|0|1|0|0|1|1
100555851|1|1|1|0|0|1|1
100555852|0|0|1|1|1|0|1
100555856|1|1|1|1|1|1|1
100555860|1|1|0|0|0|0|0
100555861|1|1|1|0|1|1|1
100555877|1|1|0|0|0|0|0
100555879|1|1|1|1|1|1|1
100555880|1|1|1|1|1|1|1
100555895|1|1|1|1|1|1|1
100555896|0|0|1|1|0|1|1
100555898|1|1|1|1|1|1|1
100555899|1|1|1|1|1|1|1
1005559|1|1|0|1|1|1|0
100555901|1|0|1|0|0|1|0
100555902|1|1|1|1|1|1|1
100555903|1|1|1|1|1|1|1
100555904|1|1|1|1|1|1|1
100555906|1|0|1|0|0|1|1
100555907|1|1|0|0|0|1|0
100555915|1|1|1|1|1|0|0
100555919|0|0|0|0|0|1|0
100555923|0|1|1|1|1|0|1
100555924|1|1|1|1|1|1|1
100555927|1|1|1|1|1|1|1
100555929|0|0|0|0|0|1|0
100555931|1|1|0|0|0|1|0
100555932|0|0|1|0|0|0|1
100555936|1|1|0|1|1|1|0
100555941|1|0|0|0|0|0|0
100555945|1|1|1|1|0|1|1
100555946|1|0|0|0|0|0|0
100555959|0|1|0|0|0|0|0
100555993|1|1|1|0|1|1|1
100555998|0|1|1|1|0|0|1
100556|0|0|1|0|1|1|1
100556003|1|0|0|0|0|1|0
100556005|1|0|0|0|0|0|0
100556007|1|0|0|0|0|0|0
100556008|1|1|1|1|1|1|1
100556010|1|1|1|1|1|1|0
100556011|0|0|1|1|0|1|1
100556015|1|1|1|1|1|1|1
100556016|1|0|1|0|0|1|1
100556021|1|1|1|1|1|1|0
100556022|1|0|1|1|0|1|0
100556023|1|1|0|0|0|0|0
100556026|1|1|1|1|1|1|1
100556027|1|1|1|0|0|1|0
100556030|0|0|1|1|0|0|1
100556031|1|1|1|1|1|1|1
100556032|1|1|1|1|1|0|1
100556033|0|0|0|0|0|0|1
100556034|0|0|1|1|0|0|1
100556035|1|1|0|1|0|1|0
100556036|1|1|0|0|1|1|0
100556039|1|1|0|0|0|0|0
100556043|1|1|1|1|1|1|1
100556045|1|1|1|1|1|1|1
100556046|0|1|1|1|0|0|1
100556048|0|0|0|0|0|1|0
100556051|0|1|1|1|0|1|1
100556056|1|1|1|1|1|1|1
100556057|1|1|1|1|1|1|1
100556059|1|1|0|1|1|1|0
100556060|1|1|1|1|1|1|1
100556064|1|0|1|0|0|1|1
100556066|1|1|1|1|1|1|1
100556067|1|0|1|1|1|1|1
100556069|1|0|0|0|0|1|0
100556072|1|0|0|0|0|0|0
100556075|1|1|1|1|1|1|1
100556079|1|1|1|1|1|1|1
100556080|1|1|0|1|1|0|0
100556081|1|0|1|0|0|1|1
100556083|1|1|0|0|0|0|0
100556085|1|1|0|0|0|1|0
100556086|0|0|1|0|0|0|0
100556088|1|1|1|1|1|1|1
100556090|1|1|1|1|1|1|1
100556092|1|1|0|0|0|0|0
100556095|0|0|0|0|0|1|0
100556099|0|0|0|1|0|0|0
1005561|0|0|1|0|0|0|0
100556100|1|0|0|0|0|1|0
100556101|0|0|1|0|0|0|1
100556104|0|0|1|0|0|0|1
100556106|1|1|1|1|1|1|1
100556107|0|0|1|0|0|0|1
100556110|1|1|1|1|1|1|1
100556112|0|0|0|0|0|1|0
100556114|1|1|0|1|1|0|0
